schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,10,2026-08-21T04:26:27.548,1787257587.548643589,NAVIGATING,odom,base_link,-0.000229,-0.000039,0.015253,3.999624,0.049583,odom,3.999624,0.049583,4.000145,-0.011393,4.000161,-0.002848,548,90,0,1.312677,0.999130,-0.764149,1.130835,-0.749258,,,calibration_direct,policy_direct_scale,0.899217,-0.640173,0.899217,-0.640173,1.130835,-0.749258,1,1,calibration_direct,calibration_direct
3,11,2026-08-21T04:26:28.069,1787257588.069028378,NAVIGATING,odom,base_link,-0.000177,-0.000136,0.015310,3.999624,0.049583,odom,3.999624,0.049583,4.000093,-0.011520,4.000110,-0.002880,548,90,0,1.313704,0.999095,-0.753593,1.129089,-0.738739,,,calibration_direct,policy_direct_scale,0.899186,-0.631330,0.899186,-0.631330,1.129089,-0.738739,1,1,calibration_direct,calibration_direct
3,12,2026-08-21T04:26:28.589,1787257588.589086294,NAVIGATING,odom,base_link,-0.000137,-0.000095,0.015450,3.999624,0.049583,odom,3.999624,0.049583,4.000051,-0.012123,4.000070,-0.003031,548,90,0,1.317428,0.999108,-0.766389,1.131163,-0.751491,,,calibration_direct,policy_direct_scale,0.899197,-0.642050,0.899197,-0.642050,1.131163,-0.751491,1,1,calibration_direct,calibration_direct
3,13,2026-08-21T04:26:29.108,1787257589.108516932,NAVIGATING,odom,base_link,-0.000194,-0.000070,0.015942,3.999624,0.049583,odom,3.999624,0.049583,4.000101,-0.014116,4.000126,-0.003529,548,90,0,1.318611,0.999052,-0.747881,1.128113,-0.733043,,,calibration_direct,policy_direct_scale,0.899147,-0.626545,0.899147,-0.626545,1.128113,-0.733043,1,1,calibration_direct,calibration_direct
3,14,2026-08-21T04:26:29.628,1787257589.628859997,NAVIGATING,odom,base_link,-0.000181,-0.000040,0.016148,3.999624,0.049583,odom,3.999624,0.049583,4.000085,-0.014971,4.000113,-0.003743,548,90,0,1.317857,0.999111,-0.758607,1.129916,-0.743738,,,calibration_direct,policy_direct_scale,0.899200,-0.635531,0.899200,-0.635531,1.129916,-0.743738,1,1,calibration_direct,calibration_direct
3,15,2026-08-21T04:26:30.149,1787257590.148974895,NAVIGATING,odom,base_link,-0.000231,-0.000145,0.016191,3.999624,0.049583,odom,3.999624,0.049583,4.000136,-0.015038,4.000165,-0.003759,548,90,0,1.318002,0.999123,-0.755776,1.129480,-0.740915,,,calibration_direct,policy_direct_scale,0.899210,-0.633159,0.899210,-0.633159,1.129480,-0.740915,1,1,calibration_direct,calibration_direct
3,16,2026-08-21T04:26:30.668,1787257590.668126106,NAVIGATING,odom,base_link,-0.000231,-0.000222,0.016200,3.999624,0.049583,odom,3.999624,0.049583,4.000137,-0.014996,4.000165,-0.003749,548,90,0,1.313481,0.999109,-0.763981,1.130777,-0.749092,,,calibration_direct,policy_direct_scale,0.899198,-0.640033,0.899198,-0.640033,1.130777,-0.749092,1,1,calibration_direct,calibration_direct
3,17,2026-08-21T04:26:31.188,1787257591.188422680,NAVIGATING,odom,base_link,-0.000251,-0.000138,0.016571,3.999624,0.049583,odom,3.999624,0.049583,4.000150,-0.016566,4.000184,-0.004141,548,90,0,1.311769,0.999092,-0.755938,1.129460,-0.741078,,,calibration_direct,policy_direct_scale,0.899183,-0.633294,0.899183,-0.633294,1.129460,-0.741078,1,1,calibration_direct,calibration_direct
3,18,2026-08-21T04:26:31.708,1787257591.708072186,NAVIGATING,odom,base_link,-0.000297,-0.000160,0.016860,3.999624,0.049583,odom,3.999624,0.049583,4.000191,-0.017702,4.000230,-0.004425,548,90,0,1.317472,0.999109,-0.757182,1.129686,-0.742317,,,calibration_direct,policy_direct_scale,0.899198,-0.634337,0.899198,-0.634337,1.129686,-0.742317,1,1,calibration_direct,calibration_direct
3,19,2026-08-21T04:26:32.229,1787257592.229175806,NAVIGATING,odom,base_link,-0.000362,-0.000234,0.016793,3.999624,0.049583,odom,3.999624,0.049583,4.000258,-0.017359,4.000296,-0.004340,548,90,0,1.316205,0.999112,-0.751978,1.128856,-0.737127,,,calibration_direct,policy_direct_scale,0.899201,-0.629977,0.899201,-0.629977,1.128856,-0.737127,1,1,calibration_direct,calibration_direct
3,20,2026-08-21T04:26:32.748,1787257592.748340130,NAVIGATING,odom,base_link,-0.000352,-0.000224,0.017176,3.999624,0.049583,odom,3.999624,0.049583,4.000242,-0.018902,4.000287,-0.004725,548,90,0,1.314690,0.999117,-0.761296,1.130357,-0.746417,,,calibration_direct,policy_direct_scale,0.899205,-0.637783,0.899205,-0.637783,1.130357,-0.746417,1,1,calibration_direct,calibration_direct
3,21,2026-08-21T04:26:33.268,1787257593.268379927,NAVIGATING,odom,base_link,-0.000376,-0.000205,0.017647,3.999624,0.049583,odom,3.999624,0.049583,4.000256,-0.020803,4.000309,-0.005200,548,90,0,1.315681,0.999106,-0.748014,1.128213,-0.733172,,,calibration_direct,policy_direct_scale,0.899195,-0.626656,0.899195,-0.626656,1.128213,-0.733172,1,1,calibration_direct,calibration_direct
3,22,2026-08-21T04:26:33.788,1787257593.788565159,NAVIGATING,odom,base_link,-0.000450,-0.000289,0.017858,3.999624,0.049583,odom,3.999624,0.049583,4.000327,-0.021567,4.000385,-0.005391,548,90,0,1.314964,0.999121,-0.758070,1.129845,-0.743202,,,calibration_direct,policy_direct_scale,0.899208,-0.635081,0.899208,-0.635081,1.129845,-0.743202,1,1,calibration_direct,calibration_direct
3,23,2026-08-21T04:26:34.309,1787257594.309361458,NAVIGATING,odom,base_link,-0.000411,-0.000333,0.017767,3.999624,0.049583,odom,3.999624,0.049583,4.000290,-0.021159,4.000346,-0.005289,548,90,0,1.317216,0.999095,-0.763867,1.130738,-0.748980,,,calibration_direct,policy_direct_scale,0.899186,-0.639937,0.899186,-0.639937,1.130738,-0.748980,1,1,calibration_direct,calibration_direct
3,24,2026-08-21T04:26:34.829,1787257594.829446077,NAVIGATING,odom,base_link,-0.000436,-0.000269,0.018453,3.999624,0.049583,odom,3.999624,0.049583,4.000299,-0.023966,4.000371,-0.005991,548,90,0,1.320856,0.999091,-0.762411,1.130498,-0.747530,,,calibration_direct,policy_direct_scale,0.899182,-0.638717,0.899182,-0.638717,1.130498,-0.747530,1,1,calibration_direct,calibration_direct
3,25,2026-08-21T04:26:35.348,1787257595.348722696,NAVIGATING,odom,base_link,-0.000366,-0.000190,0.018605,3.999624,0.049583,odom,3.999624,0.049583,4.000224,-0.024652,4.000299,-0.006162,548,90,0,1.315212,0.999109,-0.764372,1.130840,-0.749482,,,calibration_direct,policy_direct_scale,0.899198,-0.640360,0.899198,-0.640360,1.130840,-0.749482,1,1,calibration_direct,calibration_direct
3,26,2026-08-21T04:26:35.868,1787257595.868339300,NAVIGATING,odom,base_link,-0.000366,-0.000194,0.019123,3.999624,0.049583,odom,3.999624,0.049583,4.000210,-0.026720,4.000299,-0.006680,548,90,0,1.315717,0.999107,-0.750801,1.128661,-0.735953,,,calibration_direct,policy_direct_scale,0.899197,-0.628991,0.899197,-0.628991,1.128661,-0.735953,1,1,calibration_direct,calibration_direct
3,27,2026-08-21T04:26:36.388,1787257596.388800383,NAVIGATING,odom,base_link,-0.000310,-0.000226,0.019188,3.999624,0.049583,odom,3.999624,0.049583,4.000154,-0.026945,4.000244,-0.006736,548,90,0,1.316573,0.999057,-0.753358,1.128996,-0.738507,,,calibration_direct,policy_direct_scale,0.899152,-0.631133,0.899152,-0.631133,1.128996,-0.738507,1,1,calibration_direct,calibration_direct
3,28,2026-08-21T04:26:36.908,1787257596.908205509,NAVIGATING,odom,base_link,-0.000309,-0.000206,0.019350,3.999624,0.049583,odom,3.999624,0.049583,4.000147,-0.027616,4.000243,-0.006904,548,90,0,1.314625,0.999128,-0.764001,1.130809,-0.749111,,,calibration_direct,policy_direct_scale,0.899215,-0.640050,0.899215,-0.640050,1.130809,-0.749111,1,1,calibration_direct,calibration_direct
3,29,2026-08-21T04:26:37.428,1787257597.428612709,NAVIGATING,odom,base_link,-0.000304,-0.000152,0.019619,3.999624,0.049583,odom,3.999624,0.049583,4.000134,-0.028745,4.000238,-0.007186,548,90,0,1.316619,0.999097,-0.756689,1.129589,-0.741827,,,calibration_direct,policy_direct_scale,0.899188,-0.633924,0.899188,-0.633924,1.129589,-0.741827,1,1,calibration_direct,calibration_direct
3,30,2026-08-21T04:26:37.949,1787257597.949580193,NAVIGATING,odom,base_link,-0.000351,-0.000157,0.019969,3.999624,0.049583,odom,3.999624,0.049583,4.000171,-0.030141,4.000285,-0.007535,548,90,0,1.312441,0.999085,-0.763164,1.130611,-0.748281,,,calibration_direct,policy_direct_scale,0.899177,-0.639349,0.899177,-0.639349,1.130611,-0.748281,1,1,calibration_direct,calibration_direct
3,31,2026-08-21T04:26:38.469,1787257598.468988895,NAVIGATING,odom,base_link,-0.000312,-0.000142,0.020197,3.999624,0.049583,odom,3.999624,0.049583,4.000124,-0.031067,4.000245,-0.007766,548,90,0,1.315961,0.999088,-0.762031,1.130432,-0.747152,,,calibration_direct,policy_direct_scale,0.899179,-0.638399,0.899179,-0.638399,1.130432,-0.747152,1,1,calibration_direct,calibration_direct
3,32,2026-08-21T04:26:38.989,1787257598.989009380,NAVIGATING,odom,base_link,-0.000367,-0.000094,0.020203,3.999624,0.049583,odom,3.999624,0.049583,4.000179,-0.031142,4.000300,-0.007785,548,90,0,1.316308,0.999108,-0.751006,1.128695,-0.736158,,,calibration_direct,policy_direct_scale,0.899198,-0.629163,0.899198,-0.629163,1.128695,-0.736158,1,1,calibration_direct,calibration_direct
3,33,2026-08-21T04:26:39.509,1787257599.509160757,NAVIGATING,odom,base_link,-0.000411,-0.000127,0.020323,3.999624,0.049583,odom,3.999624,0.049583,4.000219,-0.031588,4.000344,-0.007896,548,90,0,1.316993,0.999104,-0.756704,1.129600,-0.741842,,,calibration_direct,policy_direct_scale,0.899193,-0.633937,0.899193,-0.633937,1.129600,-0.741842,1,1,calibration_direct,calibration_direct
3,34,2026-08-21T04:26:40.028,1787257600.028756857,NAVIGATING,odom,base_link,-0.000443,-0.000219,0.020322,3.999624,0.049583,odom,3.999624,0.049583,4.000253,-0.031491,4.000377,-0.007872,548,90,0,1.318489,0.999107,-0.763213,1.130651,-0.748328,,,calibration_direct,policy_direct_scale,0.899197,-0.639389,0.899197,-0.639389,1.130651,-0.748328,1,1,calibration_direct,calibration_direct
3,35,2026-08-21T04:26:40.548,1787257600.548787117,NAVIGATING,odom,base_link,-0.000468,-0.000235,0.020481,3.999624,0.049583,odom,3.999624,0.049583,4.000273,-0.032111,4.000402,-0.008027,548,90,0,1.316650,0.999102,-0.751246,1.128724,-0.736397,,,calibration_direct,policy_direct_scale,0.899191,-0.629364,0.899191,-0.629364,1.128724,-0.736397,1,1,calibration_direct,calibration_direct
3,36,2026-08-21T04:26:41.068,1787257601.068630457,NAVIGATING,odom,base_link,-0.000543,-0.000135,0.020657,3.999624,0.049583,odom,3.999624,0.049583,4.000341,-0.032919,4.000476,-0.008229,548,90,0,1.315400,0.999098,-0.755012,1.129321,-0.740154,,,calibration_direct,policy_direct_scale,0.899188,-0.632519,0.899188,-0.632519,1.129321,-0.740154,1,1,calibration_direct,calibration_direct
3,37,2026-08-21T04:26:41.588,1787257601.588906288,NAVIGATING,odom,base_link,-0.000556,-0.000192,0.020836,3.999624,0.049583,odom,3.999624,0.049583,4.000349,-0.033576,4.000489,-0.008393,548,90,0,1.314473,0.999102,-0.758493,1.129884,-0.743625,,,calibration_direct,policy_direct_scale,0.899191,-0.635435,0.899191,-0.635435,1.129884,-0.743625,1,1,calibration_direct,calibration_direct
3,38,2026-08-21T04:26:42.108,1787257602.108666658,NAVIGATING,odom,base_link,-0.000583,-0.000258,0.020938,3.999624,0.049583,odom,3.999624,0.049583,4.000373,-0.033922,4.000517,-0.008479,548,90,0,1.317654,0.999078,-0.763306,1.130623,-0.748423,,,calibration_direct,policy_direct_scale,0.899170,-0.639468,0.899170,-0.639468,1.130623,-0.748423,1,1,calibration_direct,calibration_direct
3,39,2026-08-21T04:26:42.629,1787257602.629088402,NAVIGATING,odom,base_link,-0.000536,-0.000222,0.021248,3.999624,0.049583,odom,3.999624,0.049583,4.000315,-0.035196,4.000470,-0.008798,548,90,0,1.318764,0.999130,-0.759370,1.130067,-0.744497,,,calibration_direct,policy_direct_scale,0.899217,-0.636170,0.899217,-0.636170,1.130067,-0.744497,1,1,calibration_direct,calibration_direct
3,40,2026-08-21T04:26:43.148,1787257603.148717642,NAVIGATING,odom,base_link,-0.000615,-0.000155,0.021789,3.999624,0.049583,odom,3.999624,0.049583,4.000373,-0.037426,4.000548,-0.009355,548,90,0,1.318940,0.999105,-0.769598,1.131675,-0.754685,,,calibration_direct,policy_direct_scale,0.899194,-0.644738,0.899194,-0.644738,1.131675,-0.754685,1,1,calibration_direct,calibration_direct
3,41,2026-08-21T04:26:43.668,1787257603.668539524,NAVIGATING,odom,base_link,-0.000705,-0.000227,0.022114,3.999624,0.049583,odom,3.999624,0.049583,4.000452,-0.038659,4.000639,-0.009663,548,90,0,1.316766,0.999099,-0.750840,1.128655,-0.735992,,,calibration_direct,policy_direct_scale,0.899190,-0.629023,0.899190,-0.629023,1.128655,-0.735992,1,1,calibration_direct,calibration_direct
3,42,2026-08-21T04:26:44.188,1787257604.188453674,NAVIGATING,odom,base_link,-0.000655,-0.000143,0.022383,3.999624,0.049583,odom,3.999624,0.049583,4.000391,-0.039818,4.000589,-0.009953,548,90,0,1.320910,0.999111,-0.770214,1.131783,-0.755297,,,calibration_direct,policy_direct_scale,0.899200,-0.645254,0.899200,-0.645254,1.131783,-0.755297,1,1,calibration_direct,calibration_direct
3,43,2026-08-21T04:26:44.709,1787257604.709434748,NAVIGATING,odom,base_link,-0.000698,-0.000098,0.022769,3.999624,0.049583,odom,3.999624,0.049583,4.000417,-0.041406,4.000631,-0.010350,548,90,0,1.316538,0.999102,-0.763895,1.130754,-0.749008,,,calibration_direct,policy_direct_scale,0.899192,-0.639961,0.899192,-0.639961,1.130754,-0.749008,1,1,calibration_direct,calibration_direct
3,44,2026-08-21T04:26:45.228,1787257605.228947163,NAVIGATING,odom,base_link,-0.000683,-0.000046,0.022763,3.999624,0.049583,odom,3.999624,0.049583,4.000400,-0.041435,4.000615,-0.010357,548,90,0,1.317367,0.999114,-0.774125,1.132420,-0.759188,,,calibration_direct,policy_direct_scale,0.899203,-0.648531,0.899203,-0.648531,1.132420,-0.759188,1,1,calibration_direct,calibration_direct
3,45,2026-08-21T04:26:45.748,1787257605.748892307,NAVIGATING,odom,base_link,-0.000662,-0.000066,0.023033,3.999624,0.049583,odom,3.999624,0.049583,4.000368,-0.042497,4.000594,-0.010623,548,90,0,1.321580,0.999086,-0.763889,1.130728,-0.749002,,,calibration_direct,policy_direct_scale,0.899177,-0.639955,0.899177,-0.639955,1.130728,-0.749002,1,1,calibration_direct,calibration_direct
3,46,2026-08-21T04:26:46.269,1787257606.269501448,NAVIGATING,odom,base_link,-0.000598,-0.000020,0.023322,3.999624,0.049583,odom,3.999624,0.049583,4.000291,-0.043696,4.000529,-0.010923,548,90,0,1.318331,0.999094,-0.761015,1.130278,-0.746139,,,calibration_direct,policy_direct_scale,0.899185,-0.637548,0.899185,-0.637548,1.130278,-0.746139,1,1,calibration_direct,calibration_direct
3,47,2026-08-21T04:26:46.789,1787257606.789866686,NAVIGATING,odom,base_link,-0.000647,0.000147,0.023895,3.999624,0.049583,odom,3.999624,0.049583,4.000310,-0.046157,4.000576,-0.011538,548,90,0,1.317325,0.999093,-0.758265,1.129835,-0.743398,,,calibration_direct,policy_direct_scale,0.899184,-0.635244,0.899184,-0.635244,1.129835,-0.743398,1,1,calibration_direct,calibration_direct
3,48,2026-08-21T04:26:47.308,1787257607.308848858,NAVIGATING,odom,base_link,-0.000669,0.000143,0.024105,3.999624,0.049583,odom,3.999624,0.049583,4.000323,-0.046992,4.000599,-0.011747,548,90,0,1.319494,0.999106,-0.766331,1.131151,-0.751433,,,calibration_direct,policy_direct_scale,0.899195,-0.642001,0.899195,-0.642001,1.131151,-0.751433,1,1,calibration_direct,calibration_direct
3,49,2026-08-21T04:26:47.828,1787257607.828267574,NAVIGATING,odom,base_link,-0.000646,0.000065,0.024169,3.999624,0.049583,odom,3.999624,0.049583,4.000299,-0.047171,4.000576,-0.011791,548,90,0,1.319242,0.999090,-0.777797,1.132977,-0.762841,,,calibration_direct,policy_direct_scale,0.899181,-0.651607,0.899181,-0.651607,1.132977,-0.762841,1,1,calibration_direct,calibration_direct
3,50,2026-08-21T04:26:48.347,1787257608.347971439,NAVIGATING,odom,base_link,-0.000562,0.000019,0.024581,3.999624,0.049583,odom,3.999624,0.049583,4.000196,-0.048770,4.000493,-0.012191,548,90,0,1.316718,0.999104,-0.765580,1.131027,-0.750685,,,calibration_direct,policy_direct_scale,0.899194,-0.641372,0.899194,-0.641372,1.131027,-0.750685,1,1,calibration_direct,calibration_direct
3,51,2026-08-21T04:26:48.867,1787257608.867751360,NAVIGATING,odom,base_link,-0.000573,0.000047,0.024887,3.999624,0.049583,odom,3.999624,0.049583,4.000191,-0.050023,4.000504,-0.012505,548,90,0,1.313252,0.999110,-0.757430,1.129726,-0.742565,,,calibration_direct,policy_direct_scale,0.899199,-0.634545,0.899199,-0.634545,1.129726,-0.742565,1,1,calibration_direct,calibration_direct
3,52,2026-08-21T04:26:49.388,1787257609.388949633,NAVIGATING,odom,base_link,-0.000568,-0.000072,0.025205,3.999624,0.049583,odom,3.999624,0.049583,4.000173,-0.051174,4.000500,-0.012792,548,90,0,1.317504,0.999109,-0.766889,1.131245,-0.751988,,,calibration_direct,policy_direct_scale,0.899198,-0.642469,0.899198,-0.642469,1.131245,-0.751988,1,1,calibration_direct,calibration_direct
3,53,2026-08-21T04:26:49.909,1787257609.909935951,NAVIGATING,odom,base_link,-0.000494,-0.000091,0.025498,3.999624,0.049583,odom,3.999624,0.049583,4.000084,-0.052325,4.000426,-0.013080,548,90,0,1.318753,0.999095,-0.769904,1.131711,-0.754991,,,calibration_direct,policy_direct_scale,0.899186,-0.644995,0.899186,-0.644995,1.131711,-0.754991,1,1,calibration_direct,calibration_direct
3,54,2026-08-21T04:26:50.428,1787257610.428709984,NAVIGATING,odom,base_link,-0.000489,-0.000067,0.026042,3.999624,0.049583,odom,3.999624,0.049583,4.000050,-0.054529,4.000422,-0.013631,548,90,0,1.318350,0.999089,-0.761123,1.130288,-0.746247,,,calibration_direct,policy_direct_scale,0.899180,-0.637638,0.899180,-0.637638,1.130288,-0.746247,1,1,calibration_direct,calibration_direct
3,55,2026-08-21T04:26:50.948,1787257610.948339939,NAVIGATING,odom,base_link,-0.000490,-0.000094,0.026558,3.999624,0.049583,odom,3.999624,0.049583,4.000023,-0.056562,4.000423,-0.014139,548,90,0,1.315319,0.999119,-0.773846,1.132382,-0.758910,,,calibration_direct,policy_direct_scale,0.899207,-0.648297,0.899207,-0.648297,1.132382,-0.758910,1,1,calibration_direct,calibration_direct
3,56,2026-08-21T04:26:51.468,1787257611.468802691,NAVIGATING,odom,base_link,-0.000507,-0.000132,0.026698,3.999624,0.049583,odom,3.999624,0.049583,4.000033,-0.057087,4.000440,-0.014271,548,90,0,1.318424,0.999115,-0.766944,1.131263,-0.752043,,,calibration_direct,policy_direct_scale,0.899203,-0.642515,0.899203,-0.642515,1.131263,-0.752043,1,1,calibration_direct,calibration_direct
3,57,2026-08-21T04:26:51.989,1787257611.988976240,NAVIGATING,odom,base_link,-0.000564,-0.000137,0.026933,3.999624,0.049583,odom,3.999624,0.049583,4.000077,-0.058023,4.000497,-0.014505,548,90,0,1.310138,0.999094,-0.761335,1.130330,-0.746457,,,calibration_direct,policy_direct_scale,0.899185,-0.637816,0.899185,-0.637816,1.130330,-0.746457,1,1,calibration_direct,calibration_direct
3,58,2026-08-21T04:26:52.508,1787257612.507986069,NAVIGATING,odom,base_link,-0.000564,-0.000151,0.027039,3.999624,0.049583,odom,3.999624,0.049583,4.000070,-0.058431,4.000497,-0.014607,548,90,0,1.316055,0.999082,-0.768830,1.131518,-0.753923,,,calibration_direct,policy_direct_scale,0.899174,-0.644095,0.899174,-0.644095,1.131518,-0.753923,1,1,calibration_direct,calibration_direct
3,59,2026-08-21T04:26:53.028,1787257613.028243303,NAVIGATING,odom,base_link,-0.000676,-0.000170,0.027380,3.999624,0.049583,odom,3.999624,0.049583,4.000163,-0.059779,4.000609,-0.014943,548,90,0,1.318108,0.999136,-0.771877,1.132089,-0.756951,,,calibration_direct,policy_direct_scale,0.899222,-0.646648,0.899222,-0.646648,1.132089,-0.756951,1,1,calibration_direct,calibration_direct
3,60,2026-08-21T04:26:53.550,1787257613.550597668,NAVIGATING,odom,base_link,-0.000621,-0.000307,0.027383,3.999624,0.049583,odom,3.999624,0.049583,4.000112,-0.059652,4.000556,-0.014912,548,90,0,1.316674,0.999112,-0.770267,1.131794,-0.755351,,,calibration_direct,policy_direct_scale,0.899201,-0.645299,0.899201,-0.645299,1.131794,-0.755351,1,1,calibration_direct,calibration_direct
3,61,2026-08-21T04:26:54.068,1787257614.068014622,NAVIGATING,odom,base_link,-0.000581,-0.000311,0.027584,3.999624,0.049583,odom,3.999624,0.049583,4.000059,-0.060452,4.000516,-0.015112,548,90,0,1.318560,0.999094,-0.772060,1.132056,-0.757135,,,calibration_direct,policy_direct_scale,0.899184,-0.646801,0.899184,-0.646801,1.132056,-0.757135,1,1,calibration_direct,calibration_direct
3,62,2026-08-21T04:26:54.588,1787257614.588406086,NAVIGATING,odom,base_link,-0.000581,-0.000260,0.027912,3.999624,0.049583,odom,3.999624,0.049583,4.000038,-0.061817,4.000515,-0.015453,548,90,0,1.320281,0.999110,-0.774067,1.132405,-0.759130,,,calibration_direct,policy_direct_scale,0.899199,-0.648482,0.899199,-0.648482,1.132405,-0.759130,1,1,calibration_direct,calibration_direct
3,63,2026-08-21T04:26:55.108,1787257615.108386278,NAVIGATING,odom,base_link,-0.000616,-0.000274,0.028238,3.999624,0.049583,odom,3.999624,0.049583,4.000053,-0.063106,4.000551,-0.015775,548,90,0,1.317715,0.999096,-0.759294,1.130005,-0.744424,,,calibration_direct,policy_direct_scale,0.899187,-0.636106,0.899187,-0.636106,1.130005,-0.744424,1,1,calibration_direct,calibration_direct
