run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,reference_max_age_ms,scan_max_age_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_01,NAV_BLOCK_01_B3_sobol_CALIBRATION_01_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,1,SOBOL_001,"[0.304688, 0.220988, -0.41344]","[0.304688, 0.220988, -0.41344]","[0.2821146837757715, 0.1127788631533397, -0.3556381691023999]","[[8.219222988894479e-06, -1.0128012928551023e-05, 0.0], [-1.0128012928551023e-05, 1.5612712097625087e-05, 0.0], [0.0, 0.0, 3.773214796917371e-06]]",True,,True,True,0,1,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_01_v0001.npz,1787327257.425868,1787327259.4259021,40,88.6843204498291,56.05506896972656,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:47:40Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_02,NAV_BLOCK_01_B3_sobol_CALIBRATION_02_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,2,SOBOL_002,"[-0.445312, -0.112346, -0.09344]","[-0.445312, -0.112346, -0.09344]","[-0.3791915030166247, -0.068706000016452, -0.04220168336814062]","[[1.418600544833444e-06, 2.694073892728348e-07, 0.0], [2.694073892728348e-07, 1.8775049657782364e-06, 0.0], [0.0, 0.0, 7.425717528259895e-07]]",True,,True,True,1,2,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_02_v0002.npz,1787327261.4408302,1787327263.4408615,40,89.87307548522949,71.74110412597656,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:47:44Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_03,NAV_BLOCK_01_B3_sobol_CALIBRATION_03_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,3,SOBOL_003,"[0.154687, 0.087654, 0.22656]","[0.154687, 0.087654, 0.22656]","[0.07495343598022673, 0.0676047185140077, 0.22200092163396093]","[[6.591805601459779e-06, 4.721084506254475e-06, 0.0], [4.721084506254475e-06, 7.277595763699268e-06, 0.0], [0.0, 0.0, 6.450047859231863e-06]]",True,,True,True,2,3,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_03_v0003.npz,1787327265.4521291,1787327267.452163,41,90.4242992401123,52.92010307312012,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:47:48Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_04,NAV_BLOCK_01_B3_sobol_CALIBRATION_04_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,4,SOBOL_004,"[-0.145313, 0.287654, 0.54656]","[-0.145313, 0.287654, 0.54656]","[-0.10820579890522429, 0.2806275727153592, 0.5106733816607867]","[[2.0425727453526607e-05, 2.725917445295329e-07, 0.0], [2.7259174452953303e-07, 2.090548307902125e-05, 0.0], [0.0, 0.0, 1.945029530980022e-06]]",True,,True,True,3,4,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_04_v0004.npz,1787327269.4636884,1787327271.4637187,40,93.01114082336426,54.782867431640625,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:47:52Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_05,NAV_BLOCK_01_B3_sobol_CALIBRATION_05_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,5,SOBOL_005,"[0.454688, -0.282716, -0.66944]","[0.454688, -0.282716, -0.66944]","[0.4131244835631049, -0.3207636926271708, -0.5951088307924872]","[[6.40176413270234e-05, 6.973152917691886e-07, 0.0], [6.973152917691887e-07, 0.00012075173947254236, 0.0], [0.0, 0.0, 1.62700646710556e-06]]",True,,True,True,4,5,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_05_v0005.npz,1787327273.4760232,1787327275.4760568,40,92.76676177978516,56.359291076660156,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:47:56Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_06,NAV_BLOCK_01_B3_sobol_CALIBRATION_06_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,6,SOBOL_006,"[-0.520312, -0.082716, -0.34944]","[-0.520312, -0.082716, -0.34944]","[-0.4476648236923284, -0.08852983959308332, -0.2799952263998233]","[[6.856774556315521e-06, 6.255455324376923e-06, 0.0], [6.255455324376923e-06, 3.2034344267627005e-05, 0.0], [0.0, 0.0, 1.1393189819537891e-06]]",True,,True,True,5,6,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_06_v0006.npz,1787327277.4904993,1787327279.4905264,40,86.15350723266602,56.27846717834473,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:48:00Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_07,NAV_BLOCK_01_B3_sobol_CALIBRATION_07_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,7,SOBOL_007,"[0.079688, 0.117284, -0.02944]","[0.079688, 0.117284, -0.02944]","[0.04392172856504386, 0.028210093150022812, -0.026913750970447667]","[[3.2983410335545867e-06, 2.733742075821967e-07, 0.0], [2.733742075821968e-07, 2.4032161474270977e-06, 0.0], [0.0, 0.0, 3.2940952384570846e-06]]",True,,True,True,6,7,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_07_v0007.npz,1787327281.5014484,1787327283.501475,40,85.59775352478027,59.49068069458008,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:48:04Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_08,NAV_BLOCK_01_B3_sobol_CALIBRATION_08_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,8,SOBOL_008,"[-0.220312, -0.216049, 0.29056]","[-0.220312, -0.216049, 0.29056]","[-0.16198636271419192, -0.0786199389054551, 0.2935477163301703]","[[3.217761881913986e-06, -7.673360483796483e-07, 0.0], [-7.673360483796482e-07, 9.815851745093868e-07, 0.0], [0.0, 0.0, 1.7721424556540158e-06]]",True,,True,True,7,8,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_08_v0008.npz,1787327285.5135272,1787327287.5135572,40,85.60681343078613,54.489850997924805,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:48:08Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_09,NAV_BLOCK_01_B3_sobol_CALIBRATION_09_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,9,SOBOL_009,"[0.379687, -0.016049, 0.61056]","[0.379687, -0.016049, 0.61056]","[0.3020722876483093, 0.09958382888256215, 0.5900066069238395]","[[1.9439022909592173e-05, 7.549081355917924e-06, 0.0], [7.549081355917923e-06, 4.8338240032950476e-05, 0.0], [0.0, 0.0, 9.721774020643266e-06]]",True,,True,True,8,9,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_09_v0009.npz,1787327289.538639,1787327291.538669,40,90.61098098754883,55.13715744018555,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:48:12Z
p8_nav_official_20260821_r29,NAV_BLOCK_01_B3_sobol_CALIBRATION_10,NAV_BLOCK_01_B3_sobol_CALIBRATION_10_attempt_01,NAV_BLOCK_01,B3_sobol,,,calibration,10,SOBOL_010,"[-0.370312, 0.183951, -0.60544]","[-0.370312, 0.183951, -0.60544]","[-0.29123106001234994, 0.08114652139295876, -0.5322599506786575]","[[1.5923621621713344e-06, 9.840905107104247e-07, 0.0], [9.840905107104244e-07, 3.144425539163413e-05, 0.0], [0.0, 0.0, 1.5467354441731738e-06]]",True,,True,True,9,10,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/posterior/NAV_BLOCK_01_B3_sobol_CALIBRATION_10_v0010.npz,1787327293.5498593,1787327295.5498886,40,83.4341049194336,53.66849899291992,,,,,/home/unitree/lly/p8_real/p8_nav_official_20260821_r29/bags/NAV_BLOCK_01_B3_sobol_part_01,SUCCESS,completed,2026-08-21T15:48:16Z
