scenario,seed,method,context_stage,monitor_trial,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,normalized_nis,cusum,legacy_alarm,signature_distance,alarm,valid,safety_events
final_stationary_low_friction,16101,full,pre_shift,1,-0.2,0.0,-0.2,-0.07715823372926174,0.012138858417686112,-0.11818645609481428,-0.1607843531843855,-0.005609859456873261,-0.1963607960380483,1.2526663530568107,0.0,False,nan,False,True,
final_stationary_low_friction,16102,full,pre_shift,1,-0.2,0.0,-0.2,-0.08641787595991658,0.017895456212610954,-0.11013579744648035,-0.177359467288966,0.0014241624934180509,-0.19829848028931218,1.4994941414215621,0.0,False,nan,False,True,
final_stationary_low_friction,16103,full,pre_shift,1,-0.2,0.0,-0.2,-0.0885317133149462,0.02010603939029872,-0.0746861190746811,-0.1544889269508935,0.0028221032034243345,-0.19404393980484883,1.4409062169442033,0.0,False,nan,False,True,
final_stationary_low_friction,16104,full,pre_shift,1,-0.2,0.0,-0.2,-0.08424976575164582,0.01816833812438221,-0.10188708410920494,-0.1605398401715404,-0.0004423184863704639,-0.19466131355893956,1.2700103450057354,0.0,False,nan,False,True,
final_stationary_low_friction,16105,full,pre_shift,1,-0.2,0.0,-0.2,-0.07969091323015738,0.01848069204329787,-0.07489753198245187,-0.16505069668905556,0.004940436531024862,-0.19833105647912005,1.8382274805725236,0.3382274805725236,False,nan,False,True,
final_stationary_low_friction,16106,full,pre_shift,1,-0.2,0.0,-0.2,-0.08337339331024063,0.012861129203253847,-0.1343293059940846,-0.17079627157735244,-0.0006369961741115572,-0.19184495476464966,1.1396313548001864,0.0,False,nan,False,True,
final_stationary_low_friction,16107,full,pre_shift,1,-0.2,0.0,-0.2,-0.0727417463416065,0.022586894718723362,-0.10105497303048493,-0.16457364876574765,0.0023104989148267706,-0.19411571185927018,1.5926514299423642,0.0926514299423642,False,nan,False,True,
final_stationary_low_friction,16108,full,pre_shift,1,-0.2,0.0,-0.2,-0.07807638163689912,0.02135271883920317,-0.10561712077409051,-0.17588710852051553,-0.005473261421211547,-0.1870905664942925,1.6384441641069198,0.13844416410691984,False,nan,False,True,
final_stationary_low_friction,16109,full,pre_shift,1,-0.2,0.0,-0.2,-0.08794910074650203,0.015357921052250876,-0.14407271826462473,-0.17614986802525914,-0.007242370387296922,-0.19822754221914549,1.1708113760829348,0.0,False,nan,False,True,
final_stationary_low_friction,16110,full,pre_shift,1,-0.2,0.0,-0.2,-0.09407983473204619,0.010768270246174707,-0.15690198597606878,-0.17188228261486388,-0.006278160670312833,-0.1910589396357993,0.8279405170870203,0.0,False,nan,False,True,
final_stationary_low_friction,16111,full,pre_shift,1,-0.2,0.0,-0.2,-0.07735150668497912,0.022455102342921557,-0.09705688508658664,-0.17478987805549495,0.0023841086414105785,-0.19624326681588572,1.7918697845465523,0.2918697845465523,False,nan,False,True,
final_stationary_low_friction,16112,full,pre_shift,1,-0.2,0.0,-0.2,-0.0860131797750606,0.011815606997810056,-0.1356714759363784,-0.15305073693079396,0.0023452785999315447,-0.19452585904139413,0.7631430157804727,0.0,False,nan,False,True,
