schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active
2,0,2026-07-20T00:12:30.582,1784477550.582805634,NAVIGATING,odom,base_link,0.025536,-0.001483,-0.016387,4.024977,-0.067046,odom,4.024977,-0.067046,3.999979,-0.000017,3.999979,-0.000004,548,90,0,0.763415,0.993086,-0.990676,0.040249,-0.040249,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.895852,-0.832553,0.040249,-0.040249,0.086817,-0.070503,0,0,below_min,below_min,0
2,1,2026-07-20T00:12:31.079,1784477551.079496384,NAVIGATING,odom,base_link,0.025616,-0.001478,-0.016420,4.024977,-0.067046,odom,4.024977,-0.067046,3.999898,0.000107,3.999898,0.000027,548,90,0,0.759003,0.990242,-0.993190,0.894145,-0.833957,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.894145,-0.833957,0.894145,-0.833957,1.161288,-0.976054,0,0,above_max,above_max,0
2,2,2026-07-20T00:12:31.579,1784477551.579480410,NAVIGATING,odom,base_link,0.025719,-0.001446,-0.016374,4.024977,-0.067046,odom,4.024977,-0.067046,3.999796,-0.000112,3.999796,-0.000028,548,90,0,0.762607,0.992560,-0.991482,0.895536,-0.833003,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.895536,-0.833003,0.895536,-0.833003,1.163444,-0.974883,0,0,above_max,above_max,0
2,3,2026-07-20T00:12:32.129,1784477552.129063368,NAVIGATING,odom,base_link,0.025942,-0.001374,-0.016187,4.024977,-0.067046,odom,4.024977,-0.067046,3.999573,-0.000933,3.999573,-0.000233,548,90,0,2.000000,0.999684,-0.846005,0.899810,-0.751757,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.899810,-0.751757,0.899810,-0.751757,1.153865,-0.880597,0,0,above_max,above_max,0
2,4,2026-07-20T00:12:32.679,1784477552.679179430,NAVIGATING,odom,base_link,0.025939,-0.001379,-0.016096,4.024977,-0.067046,odom,4.024977,-0.067046,3.999577,-0.001291,3.999577,-0.000323,548,90,0,0.754644,0.993155,-0.991143,0.895893,-0.832814,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.895893,-0.832814,0.895893,-0.832814,1.164010,-0.974647,0,0,above_max,above_max,0
2,5,2026-07-20T00:12:33.229,1784477553.229552746,NAVIGATING,odom,base_link,0.025917,-0.001378,-0.016032,4.024977,-0.067046,odom,4.024977,-0.067046,3.999599,-0.001550,3.999599,-0.000387,548,90,0,0.922793,0.993635,-0.973784,0.896181,-0.823119,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.896181,-0.823119,0.896181,-0.823119,1.162466,-0.963483,0,0,above_max,above_max,0
2,6,2026-07-20T00:12:33.734,1784477553.734202623,NAVIGATING,odom,base_link,0.025892,-0.001313,-0.015870,4.024977,-0.067046,odom,4.024977,-0.067046,3.999624,-0.002264,3.999625,-0.000566,548,90,0,0.762405,0.993142,-0.990294,0.895885,-0.832339,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.895885,-0.832339,0.895885,-0.832339,1.163897,-0.974102,0,0,above_max,above_max,0
2,7,2026-07-20T00:12:34.279,1784477554.279123306,NAVIGATING,odom,base_link,0.025972,-0.001345,-0.015688,4.024977,-0.067046,odom,4.024977,-0.067046,3.999544,-0.002960,3.999545,-0.000740,548,90,0,0.759366,0.992643,-0.990244,0.895586,-0.832312,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.895586,-0.832312,0.895586,-0.832312,1.163384,-0.974086,0,0,above_max,above_max,0
2,8,2026-07-20T00:12:34.779,1784477554.779159069,NAVIGATING,odom,base_link,0.025946,-0.001404,-0.015690,4.024977,-0.067046,odom,4.024977,-0.067046,3.999568,-0.002891,3.999569,-0.000723,548,90,0,0.754459,0.993147,-0.991751,0.895888,-0.833153,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.895888,-0.833153,0.895888,-0.833153,1.164073,-0.975037,0,0,above_max,above_max,0
2,9,2026-07-20T00:12:35.279,1784477555.279149055,NAVIGATING,odom,base_link,0.026026,-0.001350,-0.015351,4.024977,-0.067046,odom,4.024977,-0.067046,3.999488,-0.004303,3.999490,-0.001076,548,90,0,2.000000,0.999685,-0.842471,0.899811,-0.749783,20260720_001144_267906950_S2L_r1_h9_final_on_zero-motion,h9_final_on,guarded,range,last_cmd_dt,0.899811,-0.749783,0.899811,-0.749783,1.153465,-0.878295,0,0,above_max,above_max,0
