run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,route_order,posterior_path,start_pose_error_m,start_yaw_error_deg,start_reference_age_ms,start_scan_age_ms,start_stable_samples,status,terminal_reason,success,route_reached,data_quality_valid,data_quality_reason,collision,duration_s,path_length_m,final_goal_distance_m,route_goal_count,waypoints_reached,trace_ticks,planned_action_rate_hz,max_scan_age_ms,max_reference_age_ms,max_sent_action_age_ms,bag_path,created_at
p8_nav_official_20260821_r25,NAV_BLOCK_01_B8_full_NAV_real_offset_slalom,NAV_BLOCK_01_B8_full_NAV_real_offset_slalom_attempt_01,NAV_BLOCK_01,B8_full,real_offset_slalom,A,/home/unitree/lly/p8_real/p8_nav_official_20260821_r25/posterior/NAV_BLOCK_01_B8_full_final.npz,0.02174517534321403,1.6015224570724844,81.15267753601074,81.13741874694824,20,INVALID,data_quality_invalid,False,True,False,reference age exceeded data-quality threshold,False,32.147438395999416,15.100544590918437,0.2450839110171776,5,4,734,22.832301316155334,98.70076179504395,141.52193069458008,12.376546859741211,/home/unitree/lly/p8_real/p8_nav_official_20260821_r25/bags/NAV_BLOCK_01_B8_full_part_01,2026-08-21T15:05:50Z
