map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,high_rate_height_interlock_updates,serious_safety_event
replicate_narrow_lane,10501,B4_d_opt,True,False,31.8,31.8,3.4592673131337506,3.121368408203125,-0.0023193359375,0.2386428627105812,3.057140350341797,-0.01988983154296875,0.30351206366452244,2,2,0,270,151,182,False
replicate_narrow_lane,10502,B4_d_opt,True,False,34.9,34.9,3.5123612240968214,3.116790771484375,-0.03192710876464844,0.24529588074249256,2.9813079833984375,-0.08346939086914062,0.3877818750919431,2,2,0,301,188,113,False
replicate_narrow_lane,10503,B4_d_opt,True,False,32.5,32.5,3.4509267348912545,3.121013641357422,0.02634716033935547,0.2404342997061497,3.043994903564453,0.005130767822265625,0.31604674614949796,2,2,0,277,152,173,False
replicate_narrow_lane,10504,B4_d_opt,True,False,30.3,30.3,3.519132614688715,3.1212158203125,-0.0689554214477539,0.24854121311378036,3.0138931274414062,-0.11296463012695312,0.3640755071300594,2,2,0,255,141,40,False
replicate_narrow_lane,10505,B4_d_opt,True,False,28.8,28.8,3.437411365463049,3.134693145751953,-0.06765484809875488,0.23524531247703148,3.0734176635742188,-0.1061093807220459,0.3055955435350386,0,0,0,268,168,81,False
replicate_narrow_lane,10506,B4_d_opt,True,False,27.6,27.6,3.340081243735767,3.127063751220703,0.032867431640625,0.23524362702955756,3.104572296142578,0.05183887481689453,0.2606349570571001,3,3,0,222,124,126,False
replicate_narrow_lane,10507,B4_d_opt,True,False,28.7,28.7,3.498841875938524,3.1149368286132812,0.030599594116210938,0.24696617810986402,3.0678482055664062,0.0094757080078125,0.29230542251730135,2,2,0,239,151,35,False
replicate_narrow_lane,10508,B4_d_opt,True,False,32.6,32.6,3.3771115025483596,3.1308212280273438,0.00785064697265625,0.2293131967000242,3.0375404357910156,0.000331878662109375,0.32245973499538577,0,0,0,306,196,152,False
replicate_narrow_lane,10509,B4_d_opt,True,False,30.3,30.3,3.5999485405618543,3.110414505004883,-0.004695892333984375,0.2496296671406866,3.047952651977539,-0.024196624755859375,0.31298406358379754,3,3,0,241,115,31,False
replicate_narrow_lane,10510,B4_d_opt,True,False,32.6,32.6,3.4469596338894917,3.117889404296875,-0.011440277099609375,0.2423807345723621,3.0431957244873047,-0.035686492919921875,0.31880789632637285,2,2,0,278,139,234,False
