map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,serious_safety_event
narrow_corridor,8001,B8_full,True,False,26.3,26.3,3.102428340370352,2.0635833740234375,-0.008275985717773438,0.23656143594792148,2.02655029296875,-0.023998260498046875,0.27450074459354107,12,0,12,68,73,False
narrow_corridor,8002,B8_full,True,False,12.5,12.5,2.1728103404020658,2.074321746826172,0.09969425201416016,0.24671768854351173,2.0342330932617188,0.10579967498779297,0.28605177843313057,1,0,1,81,31,False
narrow_corridor,8003,B8_full,True,False,14.0,14.0,2.254055145785969,2.0612716674804688,-0.05806255340576172,0.24568776293408007,2.0209617614746094,-0.02989959716796875,0.28063557235346964,2,0,2,72,36,False
narrow_corridor,8004,B8_full,True,False,14.6,14.6,2.2490651218540734,2.060894012451172,-0.03785771504044533,0.24208444780651198,1.9815330505371094,-0.07072488218545914,0.32622569926409273,2,0,2,78,44,False
narrow_corridor,8005,B8_full,True,False,14.700000000000001,14.700000000000001,2.141119324772262,2.0803909301757812,0.07177734375,0.23104140456823788,2.049560546875,0.107208251953125,0.27242160150838574,4,3,1,74,18,False
narrow_corridor,8006,B8_full,True,False,10.1,10.1,2.109140828164527,2.0654144287109375,0.05533599853515625,0.24102378096548596,2.0140609741210938,0.05658912658691406,0.2914849151644858,0,0,0,81,21,False
narrow_corridor,8007,B8_full,True,False,12.3,12.3,2.1731231925659813,2.0792503356933594,0.08100318908691406,0.23514236312018472,2.0166358947753906,0.10097122192382812,0.30081622926054763,1,0,1,78,15,False
narrow_corridor,8008,B8_full,True,False,17.8,17.8,2.4607643540184654,2.0662612915039062,0.02584075927734375,0.23516277062802998,1.9898052215576172,0.016107559204101562,0.3106127074612893,6,0,6,67,60,False
narrow_corridor,8009,B8_full,True,False,13.700000000000001,13.700000000000001,2.187207479670178,2.056520462036133,0.05301952362060547,0.2491853833836449,2.0037193298339844,0.07138252258300781,0.30475842899637223,3,0,3,73,44,False
narrow_corridor,8010,B8_full,True,False,11.1,11.1,2.1053052078350447,2.063974380493164,0.05741262435913086,0.2429080124231975,2.005392074584961,0.06719255447387695,0.30217324351119845,0,0,0,91,15,False
narrow_corridor,8011,B8_full,True,False,10.6,10.6,2.107259923766833,2.0604248046875,0.04870549216866493,0.24447596850491116,1.986846923828125,0.05778573825955391,0.31844001108860315,0,0,0,86,15,False
narrow_corridor,8012,B8_full,True,False,14.6,14.6,2.181590210253489,2.0507564544677734,0.005568504333496094,0.2493057424729466,1.989776611328125,-0.0026178359985351562,0.31023443384701244,3,0,3,74,35,False
narrow_corridor,8013,B8_full,True,False,13.0,13.0,2.1520199381629936,2.086334228515625,0.10574722290039062,0.23840204918405794,2.0775585174560547,0.1166839599609375,0.2511878971378078,0,0,0,110,51,False
narrow_corridor,8014,B8_full,True,False,10.5,10.5,2.116975545475725,2.064373016357422,0.07625389099121094,0.24765849735431889,2.0058841705322266,0.08727836608886719,0.3067924939281576,0,0,0,85,18,False
narrow_corridor,8015,B8_full,True,False,20.2,20.2,2.652562111186853,2.0605602264404297,0.034488677978515625,0.24191088043112896,1.9899272918701172,0.03513526916503906,0.3120570003481722,6,0,6,72,78,False
narrow_corridor,8016,B8_full,True,False,21.3,21.3,2.617215251284506,2.0595340728759766,-0.029111862182617188,0.24222172203862263,1.9858245849609375,-0.027757644653320312,0.31539923628897243,11,1,10,35,70,False
narrow_corridor,8017,B8_full,True,False,13.0,13.0,2.210889392747049,2.0599136352539062,0.008920669555664062,0.24025203616684632,2.0132179260253906,0.017446041107177734,0.28731223834617897,2,0,2,63,49,False
narrow_corridor,8018,B8_full,True,False,15.200000000000001,15.200000000000001,2.401729184217402,2.0555496215820312,-0.022509951144456863,0.24548459301800157,1.9406070709228516,-0.030166935175657272,0.36065679176821897,4,0,4,69,41,False
narrow_corridor,8019,B8_full,True,False,9.8,9.8,2.106733289983822,2.0700531005859375,0.03222846984863281,0.23219442460775222,2.0395851135253906,0.06299018859863281,0.2679247598809691,0,0,0,78,12,False
narrow_corridor,8020,B8_full,True,False,11.4,11.4,2.102589165791869,2.053499221801758,0.012554168701171875,0.24682026011678293,1.9848518371582031,0.0173797607421875,0.31562702771786716,1,0,1,86,18,False
narrow_corridor,8021,B8_full,True,False,18.6,18.6,2.4495942221183213,2.0646705627441406,0.018568038940429688,0.23606083137456896,1.9912376403808594,0.008264541625976562,0.30887294696341877,6,0,6,56,50,False
narrow_corridor,8022,B8_full,True,False,12.700000000000001,12.700000000000001,2.2022581883356906,2.0559864044189453,0.0020694732666015625,0.24402237099904509,1.9986820220947266,-0.00415802001953125,0.30134666571808216,1,0,1,83,25,False
narrow_corridor,8023,B8_full,True,False,12.1,12.1,2.1697785767573805,2.069446563720703,0.0781707763671875,0.24344518327138978,2.0360031127929688,0.08198356628417969,0.276433828602207,1,0,1,77,39,False
narrow_corridor,8024,B8_full,True,False,11.9,11.9,2.1532717384252464,2.0680131912231445,0.060540199279785156,0.2397561160331584,2.008119583129883,0.059778690338134766,0.2979390366682686,1,0,1,75,18,False
narrow_corridor,8025,B8_full,True,False,10.700000000000001,10.700000000000001,2.0989388386078645,2.0640525817871094,0.04889952391386032,0.24096129896796878,1.9895143508911133,0.06881239265203476,0.3180196278298942,0,0,0,87,6,False
narrow_corridor,8026,B8_full,True,False,12.1,12.1,2.1298551296058577,2.0752573013305664,0.04186534881591797,0.22860881005923248,2.059748649597168,0.07046127319335938,0.25037072989951026,0,0,0,101,45,False
narrow_corridor,8027,B8_full,True,False,15.3,15.3,2.344026342885627,2.05087947845459,-0.020015716552734375,0.24992331456704173,1.9921455383300781,0.016443252563476562,0.30829328589014643,5,0,5,74,35,False
narrow_corridor,8028,B8_full,True,False,30.6,30.6,3.45385360659202,2.0633926391601562,-0.04541587829589844,0.24092663863712496,2.0208616256713867,-0.035572052001953125,0.2813958118139831,17,1,16,41,98,False
