scenario,seed,method,false_alarm,detected,detection_delay_trials,pre_shift_rmse,initial_shifted_rmse,target_rmse,recovered,recovery_trials,final_rmse
ablate_gain_recoupling,12101,frozen,False,True,2,0.10531463788916019,0.12265249095406233,0.13690902925590825,True,4,0.1226451059677012
ablate_gain_recoupling,12102,frozen,False,True,2,0.12362174380216416,0.14799129150751908,0.14,True,6,0.1490336937650697
ablate_gain_recoupling,12103,frozen,False,True,2,0.12473589177073613,0.12815033760995248,0.14,True,4,0.1375950235756794
ablate_gain_recoupling,12104,frozen,False,True,2,0.10594578041884883,0.12534542823035322,0.1377295145445035,True,4,0.1351198830683465
ablate_gain_recoupling,12105,frozen,False,True,2,0.12499487972859478,0.1416032910152928,0.14,True,5,0.1547829565513804
ablate_gain_recoupling,12106,frozen,False,True,2,0.1296365180744031,0.11975714242888712,0.14,True,4,0.1260807901606361
ablate_gain_recoupling,12107,frozen,False,True,2,0.1337375125066382,0.14097884354003626,0.14,True,6,0.14716363954676875
ablate_gain_recoupling,12108,frozen,False,True,4,0.11988807333793546,0.13490578281798396,0.14,True,4,0.13887238407595393
ablate_gain_recoupling,12109,frozen,False,True,1,0.1440011558965232,0.1150374191172613,0.14,True,4,0.12088819066236706
ablate_gain_recoupling,12110,frozen,False,True,2,0.1256534510649322,0.1397800239928189,0.14,True,5,0.14422529248611107
ablate_gain_recoupling,12111,frozen,False,True,2,0.12370652375920328,0.12171167454613224,0.14,True,4,0.12973834072078705
ablate_gain_recoupling,12112,frozen,False,True,4,0.1033393055520832,0.11845821214369426,0.13434109721770818,True,4,0.12485026777486227
ablate_gain_recoupling,12113,frozen,False,True,3,0.047850981484204205,0.14823035409925614,0.075,False,13,0.1584279175955193
ablate_gain_recoupling,12114,frozen,False,True,2,0.12347952806824357,0.13738257036629226,0.14,True,5,0.14458318559134914
ablate_gain_recoupling,12115,frozen,False,True,2,0.1309373615838814,0.1456667297178188,0.14,True,6,0.15439694033855417
ablate_gain_recoupling,12116,frozen,False,True,2,0.12098858372682116,0.13359125401570662,0.14,True,5,0.1419050828099978
ablate_gain_recoupling,12117,frozen,False,True,2,0.13617355053600752,0.14941583805357747,0.14,True,6,0.1515725007365895
ablate_gain_recoupling,12118,frozen,False,True,2,0.1248018181757289,0.1337234814489473,0.14,True,6,0.1402933324483018
ablate_gain_recoupling,12119,frozen,False,True,2,0.10932421954634285,0.1371612278040359,0.14,True,5,0.1440769259522698
ablate_gain_recoupling,12120,frozen,False,True,2,0.13478920094710406,0.14939597071424313,0.14,True,6,0.16057850649043542
ablate_gain_recoupling,12121,frozen,False,True,2,0.13185433394595236,0.13604881737647406,0.14,True,4,0.13897609691304025
ablate_gain_recoupling,12122,frozen,False,True,2,0.13283512496618205,0.14615379953607424,0.14,True,6,0.1586389590996088
ablate_gain_recoupling,12123,frozen,False,True,2,0.11874984805481043,0.12311471763361576,0.14,True,4,0.12726696758611358
ablate_gain_recoupling,12124,frozen,False,True,2,0.13034384194037857,0.12750545622313875,0.14,True,4,0.1351373068569246
ablate_gain_recoupling,12125,frozen,False,True,4,0.12226532134582582,0.13951914062999238,0.14,True,6,0.14380890966794116
ablate_gain_recoupling,12126,frozen,False,True,2,0.13530072069061017,0.14504225765229534,0.14,True,6,0.1424949679867468
ablate_gain_recoupling,12127,frozen,False,True,2,0.1312323923117717,0.1373266578717714,0.14,True,6,0.14501003925705416
ablate_gain_recoupling,12128,frozen,False,True,2,0.13470969011749584,0.1356734833108497,0.14,True,5,0.1477199125250576
ablate_gain_recoupling,12129,frozen,False,True,2,0.13185410275382176,0.14558614806490414,0.14,True,6,0.15887890943348776
ablate_gain_recoupling,12130,frozen,False,True,2,0.1380130301612394,0.1416363526283265,0.14,True,6,0.1408405946750749
ablate_gain_recoupling,12101,passive,False,True,2,0.10531463788916019,0.12265249095406233,0.13690902925590825,True,4,0.10164332868844381
ablate_gain_recoupling,12102,passive,False,True,2,0.12362174380216416,0.14799129150751908,0.14,True,6,0.09457119999864827
ablate_gain_recoupling,12103,passive,False,True,2,0.12473589177073613,0.12815033760995248,0.14,True,4,0.09149152261986845
ablate_gain_recoupling,12104,passive,False,True,2,0.10594578041884883,0.12534542823035322,0.1377295145445035,True,4,0.11166198005417205
ablate_gain_recoupling,12105,passive,False,True,2,0.12499487972859478,0.1416032910152928,0.14,True,5,0.0923933869473763
ablate_gain_recoupling,12106,passive,False,True,2,0.1296365180744031,0.11975714242888712,0.14,True,4,0.09063370677454305
ablate_gain_recoupling,12107,passive,False,True,2,0.1337375125066382,0.14097884354003626,0.14,True,6,0.09268510926316466
ablate_gain_recoupling,12108,passive,False,True,4,0.11988807333793546,0.13490578281798396,0.14,True,4,0.10897737235048904
