scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
ablate_gain_recoupling,12101,0.10842912015414656,0.08969804058532477,0.018731079568821793,0.10164332868844381,0.10297190610571072,0.001328577417266913,4.0,4.0
ablate_gain_recoupling,12102,0.1091907826180849,0.10050667753497143,0.008684105083113472,0.09457119999864827,0.12589805896428016,0.03132685896563189,6.0,4.0
ablate_gain_recoupling,12103,0.09027253360434778,0.08918797329846817,0.0010845603058796116,0.09149152261986845,0.10387797563200621,0.012386453012137755,4.0,4.0
ablate_gain_recoupling,12104,0.09807584899666959,0.10146441002010052,-0.003388561023430936,0.11166198005417205,0.11166248169248505,5.016383129996527e-07,4.0,4.0
ablate_gain_recoupling,12105,0.09292755083827714,0.08635852448067464,0.006569026357602495,0.0923933869473763,0.12391545758983284,0.031522070642456546,5.0,5.0
ablate_gain_recoupling,12106,0.08999882365910472,0.07230374698020807,0.01769507667889665,0.09063370677454305,0.09955575908777478,0.008922052313231732,4.0,4.0
ablate_gain_recoupling,12107,0.10575013932379097,0.09830064597178152,0.007449493352009451,0.09268510926316466,0.11913454942182347,0.026449440158658813,6.0,4.0
ablate_gain_recoupling,12108,0.1088300899281391,0.09850577124884259,0.010324318679296507,0.10897737235048904,0.12259009828399617,0.013612725933507125,4.0,4.0
ablate_gain_recoupling,12109,0.08773362794239954,0.06517517760586955,0.022558450336529992,0.09013792229621197,0.10153005060869824,0.011392128312486274,4.0,4.0
ablate_gain_recoupling,12110,0.10019159400781663,0.10986717077660507,-0.00967557676878844,0.0914700987291318,0.12216153327244265,0.030691434543310858,4.0,4.0
ablate_gain_recoupling,12111,0.09245362546327551,0.07571851963917037,0.016735105824105145,0.09166741593556146,0.10052047670308138,0.008853060767519919,4.0,4.0
ablate_gain_recoupling,12112,0.10016436392444321,0.08134773230817065,0.01881663161627256,0.10202515535181435,0.10703608747908158,0.005010932127267234,4.0,4.0
ablate_gain_recoupling,12113,0.1148633111744406,0.10194144647654275,0.012921864697897842,0.06343023696312165,0.08046806191795604,0.017037824954834385,12.0,9.0
ablate_gain_recoupling,12114,0.10586973791736787,0.08828476943814839,0.017584968479219476,0.09071591022430485,0.12471437998134559,0.03399846975704074,5.0,4.0
ablate_gain_recoupling,12115,0.10879595420368253,0.09791828097691561,0.010877673226766915,0.1013997217605449,0.1235693433389195,0.0221696215783746,6.0,5.0
ablate_gain_recoupling,12116,0.1070623489922801,0.10052487842425782,0.0065374705680222855,0.10163800902314071,0.11128971946456244,0.009651710441421726,4.0,4.0
ablate_gain_recoupling,12117,0.11377769206233622,0.0968384437486377,0.016939248313698516,0.09985734880365285,0.13444097456766266,0.03458362576400981,6.0,4.0
ablate_gain_recoupling,12118,0.09733366798346861,0.08046667360951927,0.01686699437394934,0.0994232636076452,0.11036051989070596,0.010937256283060762,4.0,4.0
ablate_gain_recoupling,12119,0.1177545789410455,0.1063391430504434,0.011415435890602108,0.10809871399795667,0.11716408936331234,0.009065375365355663,4.0,4.0
ablate_gain_recoupling,12120,0.11834652203583262,0.10709261728221892,0.011253904753613708,0.10220651300043408,0.1286878605292412,0.02648134752880711,6.0,5.0
ablate_gain_recoupling,12121,0.10007306041441387,0.08226742884173742,0.01780563157267645,0.08732276961812943,0.08750687729942198,0.00018410768129255295,4.0,4.0
ablate_gain_recoupling,12122,0.12084681909179984,0.11401657032671432,0.00683024876508552,0.1218263371254924,0.11350051832028722,-0.008325818805205179,6.0,6.0
ablate_gain_recoupling,12123,0.08761457117030745,0.07703996568392986,0.010574605486377592,0.09673585641310663,0.10411377476312171,0.0073779183500150836,4.0,4.0
ablate_gain_recoupling,12124,0.10047470414001018,0.08825652900648978,0.0122181751335204,0.10640340678149639,0.10674680229100354,0.00034339550950715503,4.0,4.0
ablate_gain_recoupling,12125,0.12115466237575016,0.11760741045433715,0.0035472519214130166,0.11710072622529917,0.1289646001902426,0.011863873964943442,4.0,4.0
ablate_gain_recoupling,12126,0.11706328620216921,0.08716556252328078,0.029897723678888433,0.11075876821179877,0.11638766121583549,0.005628893004036725,4.0,4.0
ablate_gain_recoupling,12127,0.10538401135136932,0.09102571257886465,0.014358298772504677,0.10806294331872145,0.12210985135544326,0.014046908036721817,4.0,4.0
ablate_gain_recoupling,12128,0.10226713317218007,0.0978246020063046,0.004442531165875466,0.1118588672703445,0.12542179198452372,0.01356292471417922,4.0,4.0
ablate_gain_recoupling,12129,0.10280693995346947,0.10244772046139554,0.0003592194920739311,0.10760697949171709,0.12146909786162854,0.013862118369911455,4.0,5.0
ablate_gain_recoupling,12130,0.10952178513245946,0.09892652145648277,0.010595263675976685,0.11407744732214009,0.12080046141264666,0.006723014090506574,4.0,4.0
