run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,reference_max_age_ms,scan_max_age_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_02,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_02_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,pre_monitor,2,MON_002,"[0.2, 0.0, 0.4]","[0.2, 0.0, 0.4]","[0.15278631590396202, 0.04877339934404335, 0.3900917065639376]","[[2.230416375699873e-06, -1.6539985688139407e-06, 0.0], [-1.6539985688139405e-06, 5.43147268554698e-06, 0.0], [0.0, 0.0, 4.7063738885116525e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_02_v0012.npz,1787329377.200156,1787329379.2001932,40,89.36905860900879,60.48226356506348,0.6110294095085896,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:22:59Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_03,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_03_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,pre_monitor,3,MON_003,"[0.2, 0.0, -0.4]","[0.2, 0.0, -0.4]","[0.13385696183147333, -0.055838635862746976, -0.34609472541081676]","[[2.5027231678324907e-06, 1.0193417649237983e-06, 0.0], [1.0193417649237983e-06, 1.404884909550889e-06, 0.0], [0.0, 0.0, 4.245524008324042e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_03_v0012.npz,1787329381.2158566,1787329383.2158875,40,89.07532691955566,55.68075180053711,0.7661477679559343,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:03Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_04,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_04_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,pre_monitor,4,MON_004,"[-0.25, 0.0, 0.0]","[-0.25, 0.0, 0.0]","[-0.18561045655301417, 0.023427425941801874, 0.014819318779616331]","[[9.207769911359799e-07, -2.8739036624200805e-07, 0.0], [-2.8739036624200805e-07, 7.147705798980789e-07, 0.0], [0.0, 0.0, 7.469173291598121e-07]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_PRE_MONITOR_04_v0012.npz,1787329385.2277968,1787329387.2278252,40,96.58122062683105,59.36717987060547,0.6315949641162989,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:07Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_01,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_01_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,post_monitor,1,MON_005,"[0.35, 0.0, 0.25]","[0.307, 0.0, 0.3085]","[0.24065592983275405, 0.05604631670085944, 0.3113896708525259]","[[2.070888625718863e-06, -2.500829334474895e-06, 0.0], [-2.500829334474895e-06, 8.059434760499766e-06, 0.0], [0.0, 0.0, 3.626656882369395e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_01_v0012.npz,1787329389.2520306,1787329391.2520585,40,95.0310230255127,57.607173919677734,0.4809605560168129,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:11Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_02,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_02_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,post_monitor,2,MON_006,"[0.35, 0.0, -0.25]","[0.26699999999999996, 0.0, -0.26649999999999996]","[0.19247285364889363, -0.045056832693119005, -0.2391310151495141]","[[2.685718177731485e-06, -4.5335992281131443e-07, 0.0], [-4.533599228113144e-07, 3.617502204530857e-06, 0.0], [0.0, 0.0, 5.6475843320179345e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_02_v0012.npz,1787329393.2659032,1787329395.2659335,40,87.31985092163086,53.04121971130371,0.9828869368677309,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:15Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_03,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_03_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,post_monitor,3,MON_007,"[0.15, 0.15, 0.3]","[0.147, 0.135, 0.354]","[0.11459837486343619, 0.1588758346401739, 0.3369205933211318]","[[2.2901750530844514e-06, -1.2595509579320207e-08, 0.0], [-1.2595509579320208e-08, 3.831306956493095e-06, 0.0], [0.0, 0.0, 5.299503211179051e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_03_v0012.npz,1787329397.2804854,1787329399.2805238,40,91.14313125610352,55.87601661682129,0.7559842223766584,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:19Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_04,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_04_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,post_monitor,4,MON_008,"[0.15, -0.15, -0.3]","[0.09899999999999999, -0.135, -0.33599999999999997]","[0.02414889766233731, -0.0449772025289099, -0.1991224447527701]","[[3.936500279032457e-06, -1.4684514539343045e-08, 0.0], [-1.4684514539343037e-08, 3.6568296747941096e-06, 0.0], [0.0, 0.0, 1.7617925871180543e-05]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_04_v0012.npz,1787329401.2960389,1787329403.296073,40,87.07022666931152,55.516719818115234,0.7237035916763711,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:23Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_05,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_05_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,post_monitor,5,MON_009,"[0.0, 0.0, 0.6]","[0.048, 0.0, 0.69]","[0.010689937449359574, 0.1028355852876018, 0.4936787641325499]","[[7.624707689523684e-06, 3.524394502475925e-06, 0.0], [3.5243945024759256e-06, 9.907924267474856e-06, 0.0], [0.0, 0.0, 3.784133814222382e-05]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_POST_MONITOR_05_v0012.npz,1787329405.307824,1787329407.307846,40,95.37076950073242,56.28633499145508,0.4651960280258824,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:27Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_01,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_01_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,recovery,1,REC_001,"[-0.097343, 0.220311, 0.040211]","[-0.07660437999999999, 0.1982799, 0.04040206999999999]","[-0.02129654303997998, 0.11548338810104834, 0.03854305393525792]","[[1.0435372817970776e-06, 5.206254738146944e-08, 0.0], [5.2062547381469446e-08, 8.679504082910096e-07, 0.0], [0.0, 0.0, 1.7996687054431143e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_01_v0012.npz,1787329409.3222013,1787329411.3222315,40,91.79806709289551,54.40330505371094,,,1,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:31Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_VALIDATION_01,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_VALIDATION_01_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,recovery_validation,1,RVAL_001,"[0.3, 0.0, 0.0]","[0.24599999999999997, 0.0, 0.018]","[0.1731903755963728, 0.0009202146714204669, 0.024689573939928055]","[[1.5232556575791904e-06, 6.6853138911385e-08, 0.0], [6.685313891138503e-08, 9.440017019199625e-07, 0.0], [0.0, 0.0, 4.2206886572578274e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_VALIDATION_01_v0012.npz,1787329413.3363338,1787329415.3364117,41,94.47836875915527,57.73186683654785,,,1,0.05610753938730581,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:35Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_02,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_02_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,recovery,2,REC_002,"[-0.36868, -0.102524, 0.399757]","[-0.27033704, -0.09227160000000001, 0.43759974999999995]","[-0.14631790937149494, -0.009725537097151182, 0.4677027347536744]","[[7.585529799156362e-06, 3.1568655554232555e-06, 0.0], [3.1568655554232555e-06, 7.061810877690486e-06, 0.0], [0.0, 0.0, 3.6228810073948693e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_02_v0012.npz,1787329417.3519056,1787329419.3519366,40,93.54710578918457,63.60435485839844,,,2,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:39Z
p8_shift_official_20260822_r34,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_VALIDATION_02,R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_VALIDATION_02_attempt_01,SHIFT_BLOCK_01,frozen,,R1_command_gain_coupling,recovery_validation,2,RVAL_002,"[-0.3, 0.0, 0.0]","[-0.24599999999999997, 0.0, -0.018]","[-0.1377820095552677, 0.01229114613282412, 0.017640084620416677]","[[2.2377155080780233e-06, 1.4423576979262411e-08, 0.0], [1.4423576979262418e-08, 1.1568723179286886e-06, 0.0], [0.0, 0.0, 6.360547347244245e-07]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_RECOVERY_VALIDATION_02_v0012.npz,1787329421.3666956,1787329423.3667362,40,95.22175788879395,55.57656288146973,,,2,0.14023467374862053,/home/unitree/lly/p8_real/p8_shift_official_20260822_r34/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_frozen_part_01,SUCCESS,completed,2026-08-21T16:23:43Z
