scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
replication030_gain_recoupling,20101,0.10653066565175205,0.09632368816835389,0.01020697748339816,0.07171879426292424,0.11481727207640961,0.04309847781348537,8.0,6.0
replication030_gain_recoupling,20102,0.0987717817226385,0.09364184795786075,0.005129933764777744,0.06568670871905387,0.10417171491775346,0.03848500619869959,8.0,7.0
replication030_gain_recoupling,20103,0.09110721031724454,0.08494156577192492,0.006165644545319621,0.06818135808248486,0.10655379094100757,0.03837243285852271,7.0,6.0
replication030_gain_recoupling,20104,0.08501753548416158,0.07700869970784806,0.00800883577631352,0.07547729080734504,0.10363834264432432,0.028161051836979284,6.0,6.0
replication030_gain_recoupling,20105,0.0999675531922732,0.08863929076960793,0.01132826242266527,0.07857315130602822,0.07525350750307129,-0.003319643802956934,6.0,6.0
replication030_gain_recoupling,20106,0.08732639987074714,0.08455147005249121,0.0027749298182559307,0.06153223598610147,0.10296029384017653,0.041428057854075065,8.0,7.0
replication030_gain_recoupling,20107,0.10763192686164096,0.09445938667179371,0.013172540189847246,0.08940074753690089,0.11376765589692561,0.024366908360024725,7.0,6.0
replication030_gain_recoupling,20108,0.10420761580203632,0.0834573436817224,0.020750272120313912,0.06131934453716253,0.1123373089325686,0.051017964395406075,9.0,6.0
replication030_gain_recoupling,20109,0.09678563321915414,0.08677704532611813,0.010008587893036006,0.05289665788010869,0.07979482204720237,0.02689816416709368,8.0,7.0
replication030_gain_recoupling,20110,0.10221081288878757,0.08851902395113105,0.013691788937656518,0.07057933882615894,0.10290225786080176,0.03232291903464282,8.0,6.0
replication030_gain_recoupling,20111,0.10566836510358894,0.09524963551567117,0.010418729587917772,0.08043846300152632,0.10610649750328821,0.02566803450176189,7.0,6.0
replication030_gain_recoupling,20112,0.1070931066759377,0.09429989040451837,0.012793216271419328,0.06364312777271457,0.11607035286127353,0.05242722508855896,8.0,6.0
replication030_gain_recoupling,20113,0.11139637098869287,0.08430065743099706,0.027095713557695814,0.07549551380553764,0.11415690435762935,0.03866139055209171,9.0,7.0
replication030_gain_recoupling,20114,0.08887271237641488,0.07168375828768576,0.017188954088729114,0.07219202138446248,0.10224683981123989,0.030054818426777402,6.0,6.0
replication030_gain_recoupling,20115,0.09525039632244381,0.09391907990539865,0.0013313164170451613,0.08535373296034918,0.11351984214581315,0.028166109185463972,6.0,6.0
replication030_gain_recoupling,20116,0.09065996461550252,0.07831297444147263,0.01234699017402989,0.08187573190356091,0.10011281349799217,0.018237081594431256,7.0,6.0
