scenario,seed,method,context_stage,monitor_trial,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,normalized_nis,cusum,legacy_alarm,signature_distance,alarm,valid,safety_events
replication030_gain_recoupling,20101,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10448409615294378,0.014495820515628838,-0.17657192250818496,-0.20096446744337046,-0.005219957026159608,-0.1841038498546352,1.143259268187775,0.0,False,nan,False,True,
replication030_gain_recoupling,20102,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.15224020299834712,0.013505129771084083,-0.17832085237054074,-0.2044118097870201,-0.002035784780206661,-0.17960923768712309,0.34723421579706226,0.0,False,nan,False,True,
replication030_gain_recoupling,20103,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09068980721784928,0.020037604150472312,-0.182341529979677,-0.20089747992516396,0.0022718451546214474,-0.18099406732225184,1.472618293827497,0.0,False,nan,False,True,
replication030_gain_recoupling,20104,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.127114013281039,0.007395992518348708,-0.1984353253723498,-0.19844920654532525,-0.003523965227173088,-0.1830237795125227,0.6271313111297175,0.0,False,nan,False,True,
replication030_gain_recoupling,20105,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10660934033861047,0.01127811820313237,-0.20326055350705197,-0.20314530636694586,0.002503672717818306,-0.18679968618016587,1.1070644700170802,0.0,False,nan,False,True,
replication030_gain_recoupling,20106,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12761776378907433,0.005637502803864066,-0.18933853254754854,-0.19922395594349937,-0.0014624379957539674,-0.18214507407556688,0.6126717476358802,0.0,False,nan,False,True,
replication030_gain_recoupling,20107,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11618419186128255,0.024668892938267836,-0.21558682997602535,-0.20565439918686834,-0.001980070480220468,-0.18669091913574684,1.0611299139333765,0.0,False,nan,False,True,
replication030_gain_recoupling,20108,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12716685033042338,0.01832135857158273,-0.22803846579503959,-0.20485051163041268,-0.011291630159665125,-0.1843408305308719,0.9351533326403941,0.0,False,nan,False,True,
replication030_gain_recoupling,20109,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.094414931907527,0.014421786701147455,-0.18919422779409312,-0.20116169090254474,0.001376178693890407,-0.18371375548569205,1.3624430612672904,0.0,False,nan,False,True,
replication030_gain_recoupling,20110,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11465904783349498,0.03359949452686806,-0.18582800256265442,-0.19623511944825567,-0.008222200898376521,-0.19460636809425955,0.991611796105944,0.0,False,nan,False,True,
replication030_gain_recoupling,20111,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10667026612497231,0.032770974717803825,-0.17807213284292475,-0.19890338536633445,-0.009221196286853993,-0.18153972037696203,1.2121168814238081,0.0,False,nan,False,True,
replication030_gain_recoupling,20112,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.14853157056278626,0.014138112133353684,-0.17964003905461368,-0.20606966633275875,-0.0030130349336170586,-0.17913771022413916,0.4209674913244781,0.0,False,nan,False,True,
replication030_gain_recoupling,20113,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12475247718125612,0.015479214077380973,-0.19508174383511204,-0.20109930700400958,-0.008577784302063076,-0.18464237535648895,0.7608332951165012,0.0,False,nan,False,True,
replication030_gain_recoupling,20114,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.13632248357894228,0.014249053389356768,-0.17364077584579754,-0.2014684352565433,-0.0018132989748454635,-0.18179423084707777,0.531561034245872,0.0,False,nan,False,True,
replication030_gain_recoupling,20115,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1261939516854081,0.025687177643434884,-0.20498076169147555,-0.20569760323183156,-0.0037361505819199347,-0.1813617560858875,0.8616068487529754,0.0,False,nan,False,True,
replication030_gain_recoupling,20116,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.11596671067338918,0.012810645422766432,-0.20248019177383594,-0.2027389431082317,-0.0030324853162949955,-0.1812191632675423,0.9444306890846857,0.0,False,nan,False,True,
replication030_gain_recoupling,20117,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09559721914674102,0.026051550837661197,-0.18320704297566356,-0.19575672420777177,-0.006521996302265265,-0.18525588255382539,1.3126268916269013,0.0,False,nan,False,True,
replication030_gain_recoupling,20118,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12974595621369053,0.022208784783419765,-0.20816270574855222,-0.20546507912409562,-0.0029407259932225506,-0.18451498030582264,0.7720441675056463,0.0,False,nan,False,True,
replication030_gain_recoupling,20119,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1043159118127571,0.026084059819860693,-0.16919439192039717,-0.20176897938190522,-0.006145960563023955,-0.1777633721980677,1.2537388518605974,0.0,False,nan,False,True,
replication030_gain_recoupling,20120,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.08469840325769663,0.025713620952078003,-0.15965614745404794,-0.20038022329377722,-0.007092937601567735,-0.1794206271045107,1.7433803026558392,0.2433803026558392,False,nan,False,True,
replication030_gain_recoupling,20121,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10891478155938777,0.027293189438866893,-0.22602670278731252,-0.19966910266241802,-0.0041631895708903995,-0.18406865012118248,1.2078053309464567,0.0,False,nan,False,True,
replication030_gain_recoupling,20122,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09374099270170039,0.028184012563734585,-0.14137786500481567,-0.2022602542344683,-0.007777281566650943,-0.17774709068248998,1.6270648229546525,0.1270648229546525,False,nan,False,True,
replication030_gain_recoupling,20123,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.09682109834837774,0.01603940074150953,-0.18886147708145595,-0.198758996479185,-0.000731265374432245,-0.1839757959793341,1.261277400748453,0.0,False,nan,False,True,
replication030_gain_recoupling,20124,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.12481399465444548,0.016171405859857702,-0.21639457805140874,-0.20320247368609812,-0.002663299526682603,-0.1840806114150251,0.8224749000504569,0.0,False,nan,False,True,
replication030_gain_recoupling,20125,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1408115004170056,0.0142397880487308,-0.1936542895898992,-0.20600153998739776,0.00039428736883343596,-0.1842474736304158,0.5202863625029975,0.0,False,nan,False,True,
replication030_gain_recoupling,20126,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.1292894901945336,0.0209085124610219,-0.21722612620172677,-0.20274502582830775,0.0004315601132093601,-0.18504095780806817,0.7362439007999163,0.0,False,nan,False,True,
replication030_gain_recoupling,20127,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.10439316880924021,0.020789246825009,-0.187220476921409,-0.20007085482464218,-0.004672890604925321,-0.18432211568900422,1.1573055065857842,0.0,False,nan,False,True,
replication030_gain_recoupling,20128,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.16007422981144892,0.010692579322349403,-0.1770336203212637,-0.20705044846390555,-0.004111321478788813,-0.17912709657326192,0.28345161516475015,0.0,False,nan,False,True,
replication030_gain_recoupling,20129,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.16304731391865498,0.007585761875674991,-0.17982961511554224,-0.20828401068008645,-0.0020914262791092908,-0.18004972579402642,0.25011984565970297,0.0,False,nan,False,True,
replication030_gain_recoupling,20130,frozen,pre_shift,1,-0.2,0.0,-0.2,-0.14507431719040137,0.008331589935129405,-0.20284222022542164,-0.20564364295141022,-0.006623969563123584,-0.18044121851692363,0.48865145529286697,0.0,False,nan,False,True,
