scenario,seed,method,context_stage,monitor_trial,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,normalized_nis,cusum,legacy_alarm,signature_distance,alarm,valid,safety_events
signature_pilot_friction_payload,14201,passive,pre_shift,1,-0.2,0.0,-0.2,-0.12157698575049614,0.01660565807863032,-0.19965014800926761,-0.20211016129222223,-0.00268436102675017,-0.18121871596035438,0.8243679386324612,0.0,False,nan,False,True,
signature_pilot_friction_payload,14202,passive,pre_shift,1,-0.2,0.0,-0.2,-0.1518071942726625,0.003475956784150614,-0.213110599659529,-0.203348515483655,-0.0012018141293220397,-0.18303126408712508,0.369035745978463,0.0,False,nan,False,True,
signature_pilot_friction_payload,14203,passive,pre_shift,1,-0.2,0.0,-0.2,-0.12463038311087471,0.017447495677218684,-0.19243189332064892,-0.1872772033967303,0.0029913033330784163,-0.19378728660958902,0.48599989639363006,0.0,False,nan,False,True,
signature_pilot_friction_payload,14204,passive,pre_shift,1,-0.2,0.0,-0.2,-0.14126555499581475,0.012430054780807494,-0.21431429158301982,-0.18878980860407682,0.003364485654457556,-0.19280857867837256,0.3023508542034585,0.0,False,nan,False,True,
signature_pilot_friction_payload,14205,passive,pre_shift,1,-0.2,0.0,-0.2,-0.1341592612670303,0.014731359581768785,-0.194648321082021,-0.18506926092212084,0.00588866610688068,-0.19317279510568822,0.31060224496753935,0.0,False,nan,False,True,
signature_pilot_friction_payload,14206,passive,pre_shift,1,-0.2,0.0,-0.2,-0.09991557176241522,0.01873240280797988,-0.20073602662990664,-0.1770810912688566,0.00525548778171892,-0.1919675365789589,0.7315020767306436,0.0,False,nan,False,True,
signature_pilot_friction_payload,14207,passive,pre_shift,1,-0.2,0.0,-0.2,-0.14106039777429974,0.008210092022508733,-0.1899703546558291,-0.19441923368588454,0.002981053495198492,-0.18850776026742416,0.3380240383844903,0.0,False,nan,False,True,
signature_pilot_friction_payload,14208,passive,pre_shift,1,-0.2,0.0,-0.2,-0.17965212550910123,0.01071698988564513,-0.17958435718320226,-0.19811777129004504,-0.0003416338506318577,-0.1859012845372708,0.05722538383338515,0.0,False,nan,False,True,
signature_pilot_friction_payload,14201,passive,pre_shift,2,-0.2,0.0,0.2,-0.020314585101175092,0.008053122714460167,0.09038676597911892,-0.20141928267977807,-0.004478581464880915,0.18579180870903517,4.5169359409600895,3.0169359409600895,False,nan,False,True,
signature_pilot_friction_payload,14202,passive,pre_shift,2,-0.2,0.0,0.2,-0.01083174409579492,0.011202161909148653,0.0902272495995971,-0.20501549629919824,-0.003371829658967774,0.1843095269570194,5.108847597366977,3.608847597366977,False,nan,False,True,
signature_pilot_friction_payload,14203,passive,pre_shift,2,-0.2,0.0,0.2,-0.02572860044459415,0.009987000900660771,0.08882539432421044,-0.17250149108506221,0.007869790153830542,0.16608481220142338,2.9468248359869755,1.4468248359869755,False,nan,False,True,
signature_pilot_friction_payload,14204,passive,pre_shift,2,-0.2,0.0,0.2,-0.01258530174888061,0.010709660862505941,0.0946950986843764,-0.1780962920785702,0.006781672147522765,0.1686118134931553,3.6275613444255836,2.1275613444255836,False,nan,False,True,
signature_pilot_friction_payload,14205,passive,pre_shift,2,-0.2,0.0,0.2,-0.011581567359045574,0.008966512115171788,0.09106676419724424,-0.17157775750905013,0.00938717027479945,0.16714698558265684,3.4354674605051247,1.9354674605051247,False,nan,False,True,
signature_pilot_friction_payload,14206,passive,pre_shift,2,-0.2,0.0,0.2,-0.02702485716807299,0.005463999983072386,0.10153938841015286,-0.16410684111406354,0.010272973514148014,0.16586370351072124,2.5114166952096406,1.0114166952096406,False,nan,False,True,
signature_pilot_friction_payload,14207,passive,pre_shift,2,-0.2,0.0,0.2,-0.010750523625715968,0.012443908215054988,0.08926571595079025,-0.1867465462682247,0.004864221038492173,0.17447262877716027,4.177082650312808,2.6770826503128076,False,nan,False,True,
signature_pilot_friction_payload,14208,passive,pre_shift,2,-0.2,0.0,0.2,-0.0046849219651408334,0.006320465235485823,0.08892052673175113,-0.19500320483254632,-0.004003720300502752,0.19167534679455558,5.018752853375115,3.5187528533751147,False,nan,False,True,
signature_pilot_friction_payload,14201,passive,pre_shift,3,0.12,-0.1,-0.15,0.09488460065420518,-0.06251541168552001,-0.1254238327821981,0.11701851473018096,-0.09830621392192689,-0.1353995461757533,0.21335162219781842,1.730287563157908,False,nan,False,True,
signature_pilot_friction_payload,14202,passive,pre_shift,3,0.12,-0.1,-0.15,0.08228482163035121,-0.06471114730551798,-0.14078416368373706,0.11150946425041279,-0.09597933409212389,-0.14100763698712318,0.21478561347922942,2.3236332108462063,False,nan,False,True,
signature_pilot_friction_payload,14203,passive,pre_shift,3,0.12,-0.1,-0.15,0.10828566205747282,-0.10316590197840975,-0.10870129321083681,0.11806822765210533,-0.10190365730821246,-0.13504795537564437,0.054120033800216356,0.0009448697871918821,False,nan,False,True,
