scenario,seed,passive_early_mean_rmse,full_early_mean_rmse,passive_minus_full_early_rmse,passive_final_rmse,full_final_rmse,full_minus_passive_final_rmse,passive_recovery_trials,full_recovery_trials
ablate_friction_payload,12101,0.0982685595404328,0.08290781579389223,0.015360743746540576,0.09658523001304493,0.0969375623404279,0.00035233232738296483,4.0,4.0
ablate_friction_payload,12102,0.09259677661506817,0.07458989369227502,0.01800688292279315,0.09576707255866196,0.10813331912428217,0.012366246565620215,4.0,4.0
ablate_friction_payload,12103,0.13881664673681718,0.1358260592335763,0.0029905875032408824,0.14635762594337062,0.1673677274301627,0.021010101486792082,5.0,5.0
ablate_friction_payload,12104,0.1068153691097543,0.1032878548384311,0.0035275142713231955,0.11718498275312444,0.10925744254308105,-0.007927540210043396,4.0,4.0
ablate_friction_payload,12105,0.1302582636162597,0.12426674034674286,0.005991523269516838,0.11678591328670503,0.13037974342860512,0.01359383014190009,7.0,7.0
ablate_friction_payload,12106,0.14064545688633784,0.13622397543061376,0.0044214814557240745,0.08662800801460456,0.117115550184217,0.03048754216961244,5.0,5.0
ablate_friction_payload,12107,0.12725399319407174,0.12655672787341893,0.0006972653206528123,0.09160973319198931,0.12056782314621366,0.028958089954224345,5.0,5.0
ablate_friction_payload,12108,0.09673338651308681,0.08270306822771624,0.014030318285370574,0.11452202414557577,0.12229960192815563,0.007777577782579856,4.0,4.0
ablate_friction_payload,12109,0.1263659370189341,0.12024882267717889,0.0061171143417552,0.08579290991368682,0.11057290835770739,0.024779998444020568,5.0,5.0
ablate_friction_payload,12110,0.1152412204097706,0.0844931630271658,0.030748057382604804,0.08887296550292229,0.1266571270148741,0.037784161511951825,6.0,4.0
ablate_friction_payload,12111,0.10929532161206719,0.1031003396083281,0.006194982003739094,0.075830225507906,0.11127467759127625,0.035444452083370256,5.0,5.0
ablate_friction_payload,12112,0.11225608957294513,0.08781389969897664,0.024442189873968484,0.10364157712502708,0.10955012344744484,0.00590854632241776,4.0,4.0
ablate_friction_payload,12113,0.09859433519422518,0.09542793316127712,0.0031664020329480597,0.09093705656728998,0.11101416222415403,0.020077105656864047,9.0,6.0
ablate_friction_payload,12114,0.1292431979323901,0.12172866267132963,0.0075145352610604815,0.07554444952301437,0.12174396930930567,0.046199519786291304,7.0,5.0
ablate_friction_payload,12115,0.13845617702410082,0.13625907236931387,0.002197104654786952,0.1309936073069702,0.15639942569946227,0.025405818392492063,7.0,6.0
ablate_friction_payload,12116,0.11881529787795071,0.11041293886955385,0.008402359008396865,0.09524941837721544,0.12260250359163043,0.027353085214414985,5.0,6.0
ablate_friction_payload,12117,0.1049516969121451,0.08466166624879518,0.02029003066334993,0.10157802544384752,0.13306487929412522,0.031486853850277705,6.0,6.0
ablate_friction_payload,12118,0.11382342440812969,0.1010626387528255,0.012760785655304183,0.09728878333274885,0.12615912603114088,0.028870342698392032,6.0,4.0
ablate_friction_payload,12119,0.13315677114264038,0.12757900273770642,0.005577768404933958,0.08859646781610056,0.11287862266423113,0.024282154848130566,5.0,5.0
ablate_friction_payload,12120,0.11587014860159739,0.10476302539495887,0.011107123206638522,0.11574126302265178,0.12869291992826606,0.012951656905614284,4.0,4.0
ablate_friction_payload,12121,0.10493316961914796,0.09058389976272646,0.014349269856421501,0.09078781499527033,0.1356375257028879,0.04484971070761756,6.0,5.0
ablate_friction_payload,12122,0.11930577523350111,0.11627380226024214,0.0030319729732589673,0.09867609119136692,0.12216644269838237,0.02349035150701545,5.0,5.0
ablate_friction_payload,12123,0.13162247891108278,0.1222633372169372,0.009359141694145576,0.08256617249196464,0.09696959929814966,0.014403426806185018,5.0,5.0
ablate_friction_payload,12124,0.13719527482309737,0.13588910209792082,0.001306172725176552,0.10613000863339292,0.13634159294205747,0.030211584308664552,7.0,6.0
ablate_friction_payload,12125,0.11987215587424066,0.10178272806218991,0.01808942781205075,0.10112256685866075,0.12932726863370844,0.02820470177504769,6.0,4.0
ablate_friction_payload,12126,0.0905761639239454,0.07817179669793432,0.01240436722601107,0.10558471021672207,0.11077056915011459,0.005185858933392518,4.0,4.0
ablate_friction_payload,12127,0.11663954554148386,0.11868895210166518,-0.0020494065601813216,0.09670869536748689,0.1351410955523848,0.03843240018489791,5.0,6.0
ablate_friction_payload,12128,0.10500473985687786,0.10363423821394875,0.001370501642929109,0.1075602313090762,0.1253954573229257,0.0178352260138495,4.0,4.0
ablate_friction_payload,12129,0.14087153176453107,0.14044242731611561,0.00042910444841545714,0.12361975127042509,0.14176513033352092,0.018145379063095837,6.0,6.0
ablate_friction_payload,12130,0.09011431422689316,0.07909078554231871,0.011023528684574443,0.11244249556044388,0.11851340710209357,0.006070911541649696,4.0,4.0
